index,target
184088556,5223
31161506,5223
101897334,5223
27049652,5223
177783326,5223
36937445,5223
170720013,5223
185027215,5223
32719508,5223
54491838,5223
113630976,5223
392361003,5223
173014577,5223
39117185,5223
27338657,5223
54222950,5223
179256717,5223
33629121,5223
26955121,5223
126774773,5223
166790491,5223
208400674,5223
65654366,5223
28740714,5223
54381425,5223
179987975,5223
38123834,5223
27544237,5223
30394153,5223
257208847,5223
178237875,5223
30214383,5223
327244069,5223
291828927,5223
111424883,5223
28162398,5223
26484949,5223
277103374,5223
110459313,5223
27780954,5223
186478479,5223
250407318,5223
33800141,5223
212091814,5223
27378388,5223
327902893,5223
126201834,5223
30817384,5223
114695139,5223
38879005,5223
169931332,5223
354869981,5223
50899320,5223
35946627,5223
31385826,5223
176613394,5223
326138395,5223
26713996,5223
27039275,5223
50972925,5223
29139434,5223
328289320,5223
37206830,5223
111492513,5223
29696672,5223
28813422,5223
32590528,5223
32781621,5223
250417152,5223
33859286,5223
31239733,5223
54733396,5223
35400105,5223
280198571,5223
27254003,5223
30021686,5223
49914662,5223
29852745,5223
28080232,5223
36891552,5223
126598761,5223
128550225,5223
33884258,5223
126637670,5223
35022575,5223
27007707,5223
180927169,5223
219927087,5223
180479667,5223
110811600,5223
328308901,5223
354823334,5223
30941118,5223
27391860,5223
114836811,5223
278702297,5223
354561899,5223
30790234,5223
260084286,5223
352492045,5223
29270457,5223
105123496,5223
37005786,5223
130091152,5223
54452900,5223
37197315,5223
128204401,5223
32143473,5223
207668608,5223
354832457,5223
114833788,5223
66123976,5223
31012094,5223
207650167,5223
34268370,5223
37994130,5223
39667691,5223
38220484,5223
278057209,5223
384274427,5223
125757813,5223
126019876,5223
36501629,5223
39103986,5223
101486633,5223
37932824,5223
92861344,5223
218455592,5223
36158895,5223
36254159,5223
101805784,5223
28393347,5223
352400782,5223
53220633,5223
31352224,5223
54123130,5223
38922689,5223
182464308,5223
126201876,5223
38670276,5223
29239673,5223
39391538,5223
280762085,5223
126566453,5223
54097251,5223
268575187,5223
184164635,5223
210923195,5223
104992764,5223
33193139,5223
38558845,5223
28454449,5223
354464663,5223
36379429,5223
128477512,5223
170752483,5223
105145205,5223
165661902,5223
37612079,5223
46562064,5223
257187076,5223
327793303,5223
177414705,5223
105145044,5223
315563384,5223
30379988,5223
27984288,5223
171038689,5223
65655756,5223
169488943,5223
181337931,5223
237961505,5223
169387419,5223
184306838,5223
50537331,5223
37270886,5223
37152382,5223
33619677,5223
166791021,5223
371695308,5223
237810491,5223
31839353,5223
179931580,5223
128670335,5223
177699925,5223
360882970,5223
37439952,5223
37680939,5223
353529577,5223
35499504,5223
250692544,5223
170192013,5223
384224158,5223
161318168,5223
170647443,5223
180685706,5223
183853709,5223
38063525,5223
30765531,5223
37616810,5223
176410083,5223
114737572,5223
33177902,5223
38415660,5223
36930710,5223
327939553,5223
114901911,5223
129155768,5223
28093309,5223
26775650,5223
37701277,5223
37736869,5223
37393383,5223
27869803,5223
104871162,5223
327683619,5223
220267044,5223
35098778,5223
168266835,5223
250387725,5223
110148431,5223
37708403,5223
102026197,5223
32889924,5223
112183854,5223
326888958,5223
101511581,5223
54124809,5223
170160444,5223
327040336,5223
37927952,5223
268488731,5223
280588261,5223
129228406,5223
211464070,5223
50535265,5223
31456753,5223
170009500,5223
361769713,5223
352939448,5223
30845490,5223
87627095,5223
36945454,5223
126196642,5223
27019985,5223
238053298,5223
31267708,5223
37577648,5223
170460646,5223
169789060,5223
179753620,5223
211338741,5223
351700827,5223
34453734,5223
182446533,5223
50336950,5223
281410485,5223
33416273,5223
361472091,5223
383877818,5223
211979007,5223
169950584,5223
170629604,5223
40066538,5223
125927978,5223
30582520,5223
355061039,5223
104763653,5223
258419135,5223
91267134,5223
114814848,5223
113669981,5223
170198218,5223
26727553,5223
32968512,5223
35555707,5223
39330323,5223
37581949,5223
237967649,5223
114747834,5223
352291787,5223
27108223,5223
181125701,5223
38002185,5223
129051745,5223
35105623,5223
267667576,5223
54164638,5223
168402100,5223
37299040,5223
250681049,5223
91773920,5223
126382544,5223
327963441,5223
27101415,5223
209001170,5223
256795709,5223
208682685,5223
38224919,5223
39095099,5223
37685092,5223
39346809,5223
256117118,5223
220162073,5223
105018564,5223
26467473,5223
65618417,5223
179883034,5223
39346031,5223
280200291,5223
351879552,5223
50711166,5223
361450772,5223
33100423,5223
211958062,5223
36867901,5223
126705940,5223
280070859,5223
184106855,5223
126454154,5223
38102177,5223
37024082,5223
39327289,5223
38434734,5223
32638785,5223
237965710,5223
37243836,5223
258333563,5223
113556659,5223
30864310,5223
126703901,5223
177664665,5223
182262855,5223
28122338,5223
250625126,5223
34743853,5223
127665810,5223
207765247,5223
179113279,5223
27530650,5223
36791074,5223
169074659,5223
37259890,5223
207674022,5223
171063525,5223
42382992,5223
31203223,5223
259466268,5223
279927699,5223
54482251,5223
50276308,5223
177269421,5223
30099270,5223
37716322,5223
34508508,5223
183600510,5223
128551995,5223
170752038,5223
28941960,5223
36996864,5223
105147513,5223
28374913,5223
292153467,5223
278862718,5223
32111360,5223
33523038,5223
37184955,5223
91223916,5223
128870549,5223
113638002,5223
39099142,5223
292489214,5223
34615653,5223
35264201,5223
36136320,5223
184110306,5223
37026298,5223
183557849,5223
31573920,5223
177663861,5223
27979854,5223
39342527,5223
258242207,5223
179294158,5223
28502380,5223
50627724,5223
126424464,5223
35626267,5223
115025716,5223
112414066,5223
34863838,5223
114497067,5223
28570881,5223
38104852,5223
169279353,5223
326019393,5223
34313877,5223
165673830,5223
179847196,5223
34723593,5223
328053818,5223
50538341,5223
392177988,5223
91407994,5223
256944427,5223
32012309,5223
101654675,5223
126199956,5223
38467091,5223
39467837,5223
101748595,5223
27037562,5223
207864941,5223
169621324,5223
32902095,5223
30721762,5223
129317474,5223
125972956,5223
37770744,5223
218477895,5223
126996708,5223
33021642,5223
35593112,5223
37952662,5223
27950280,5223
88066751,5223
279009853,5223
110802142,5223
35932888,5223
32360603,5223
38061579,5223
354837773,5223
186315774,5223
261155880,5223
169105420,5223
37435419,5223
38694202,5223
111533720,5223
27158492,5223
27079588,5223
328114867,5223
180511661,5223
36699201,5223
66030400,5223
128792388,5223
30918313,5223
128337197,5223
38770494,5223
54162288,5223
179353892,5223
179541345,5223
292419278,5223
126873740,5223
315567320,5223
39211891,5223
29117826,5223
362130238,5223
92861206,5223
355180406,5223
39053468,5223
31707077,5223
356036145,5223
125257447,5223
35372876,5223
38030923,5223
168607959,5223
54480956,5223
36938912,5223
169637520,5223
30581366,5223
30956352,5223
39686597,5223
39293865,5223
178278388,5223
169770147,5223
104864553,5223
38416272,5223
125867259,5223
38460219,5223
36974877,5223
282438175,5223
156888279,5223
34389112,5223
126030454,5223
37866392,5223
165693786,5223
180341911,5223
91965568,5223
102393331,5223
237345705,5223
26649453,5223
208330142,5223
383762630,5223
170085732,5223
292496769,5223
46726938,5223
32150683,5223
328121220,5223
179291825,5223
125896382,5223
51334448,5223
237793771,5223
184313484,5223
35085771,5223
324551319,5223
91695829,5223
262265819,5223
37773098,5223
181546606,5223
29611488,5223
114563177,5223
356194103,5223
177246438,5223
27511647,5223
169208273,5223
261180006,5223
238188902,5223
33780651,5223
168936620,5223
237459583,5223
326141474,5223
33029827,5223
34827679,5223
92258809,5223
112579981,5223
280424300,5223
129194199,5223
36177322,5223
168121628,5223
36930386,5223
272807223,5223
352524780,5223
259175060,5223
102220501,5223
281521330,5223
38870191,5223
181379456,5223
250506679,5223
50548864,5223
114786022,5223
34760885,5223
237668486,5223
237769746,5223
279602458,5223
381288160,5223
168338543,5223
165576878,5223
66033618,5223
54082831,5223
126130494,5223
356168284,5223
35555530,5223
30465238,5223
114593788,5223
113593405,5223
38137906,5223
291555119,5223
202222722,5223
38996168,5223
112697903,5223
33833651,5223
32661401,5223
218133285,5223
351840043,5223
39728169,5223
123312772,5223
111407914,5223
278045716,5223
207956897,5223
170689102,5223
30651676,5223
33058496,5223
36946214,5223
32494069,5223
110604149,5223
292450590,5223
170216625,5223
127050884,5223
38593242,5223
30924631,5223
250388726,5223
34970067,5223
202459436,5223
114679327,5223
110713195,5223
171008491,5223
101762927,5223
32884073,5223
27515684,5223
354784475,5223
115011187,5223
37491232,5223
35373260,5223
30090815,5223
113665785,5223
28675571,5223
238613007,5223
218950591,5223
278946498,5223
38539975,5223
111942243,5223
39544367,5223
211748381,5223
38197902,5223
170648434,5223
66098818,5223
31260579,5223
54280295,5223
126298885,5223
384291349,5223
168268679,5223
31270674,5223
51088457,5223
54187770,5223
92732961,5223
315032398,5223
126388763,5223
250465240,5223
179488319,5223
354489925,5223
38833780,5223
392906833,5223
26614123,5223
87577790,5223
211856617,5223
211948469,5223
168786350,5223
125667257,5223
201957029,5223
66168444,5223
37257590,5223
250488076,5223
54100422,5223
38254206,5223
39139772,5223
38991472,5223
123992684,5223
280290540,5223
128683309,5223
105638424,5223
28823913,5223
126112337,5223
201958665,5223
35064819,5223
39368117,5223
363135484,5223
39613291,5223
122658564,5223
168430466,5223
129736547,5223
50764732,5223
37861689,5223
38691307,5223
30123561,5223
392373319,5223
237594296,5223
66039040,5223
29783196,5223
32681708,5223
291476269,5223
54232892,5223
33695832,5223
26492212,5223
363984583,5223
169150664,5223
179513067,5223
87644565,5223
66265653,5223
111122746,5223
328310938,5223
31573508,5223
238523537,5223
38051741,5223
28812863,5223
32622624,5223
33131684,5223
37381811,5223
27991221,5223
169279251,5223
42793941,5223
34913726,5223
49639723,5223
54101463,5223
33228417,5223
38236173,5223
38568324,5223
27301264,5223
31890298,5223
126113812,5223
32912099,5223
26493035,5223
65578903,5223
238495569,5223
35555366,5223
199758218,5223
114675896,5223
170560905,5223
315323621,5223
92790417,5223
39123579,5223
281692573,5223
169769872,5223
173083971,5223
28436502,5223
66082990,5223
27271546,5223
102182634,5223
183568057,5223
30279653,5223
33193393,5223
200970845,5223
170865149,5223
35868053,5223
268466598,5223
35746109,5223
46686092,5223
129186870,5223
39031235,5223
28752897,5223
393790938,5223
29013848,5223
261169789,5223
126262878,5223
39070722,5223
220423294,5223
250711466,5223
211557009,5223
180040873,5223
355697203,5223
34335788,5223
261054572,5223
101817242,5223
179320147,5223
38928279,5223
125909164,5223
27308211,5223
31809228,5223
36968308,5223
30552206,5223
178045784,5223
91027100,5223
170106306,5223
36965546,5223
259779030,5223
27246952,5223
113948143,5223
39113230,5223
250440343,5223
92827184,5223
280475994,5223
37036062,5223
104815858,5223
180290320,5223
37299581,5223
260030087,5223
261166690,5223
93288969,5223
181340326,5223
39140518,5223
37942209,5223
33831807,5223
218951569,5223
36786164,5223
202362439,5223
218571494,5223
29799518,5223
31324368,5223
212143842,5223
27641555,5223
29749938,5223
355143452,5223
38574483,5223
183288414,5223
169038094,5223
51008159,5223
37486823,5223
211965400,5223
33543590,5223
170122298,5223
29391913,5223
170892045,5223
29541686,5223
165704197,5223
38724075,5223
327508467,5223
110106036,5223
278159510,5223
168312989,5223
356023520,5223
37757419,5223
54114825,5223
30662862,5223
129820974,5223
181161991,5223
38296607,5223
279125075,5223
92756590,5223
37258447,5223
393315233,5223
78629705,5223
113591957,5223
28690911,5223
34911911,5223
39081302,5223
362080713,5223
182508489,5223
352359554,5223
34197965,5223
37714182,5223
31347339,5223
27019108,5223
208388160,5223
114925088,5223
351702967,5223
114125553,5223
37046142,5223
31959550,5223
27722211,5223
179629491,5223
35871532,5223
28291080,5223
312662935,5223
27465120,5223
27185592,5223
38764723,5223
32229684,5223
129090756,5223
37827899,5223
36491029,5223
238182724,5223
207769568,5223
65580003,5223
37065172,5223
37744576,5223
259630504,5223
202202509,5223
33346736,5223
355710252,5223
29746176,5223
211482495,5223
39028573,5223
114308418,5223
37747141,5223
37349042,5223
54208584,5223
32038145,5223
199964068,5223
33929077,5223
32715738,5223
32932725,5223
37389168,5223
126065058,5223
170445582,5223
42767736,5223
39148464,5223
179402391,5223
38262009,5223
362965012,5223
209010984,5223
66062106,5223
268446673,5223
50497064,5223
92244877,5223
183489813,5223
34240083,5223
183386984,5223
126235249,5223
180880449,5223
39079024,5223
37844023,5223
102181477,5223
39459697,5223
39660522,5223
30954952,5223
31073887,5223
111852751,5223
28358100,5223
326934420,5223
91412857,5223
104688885,5223
38154417,5223
33948550,5223
291979325,5223
126046094,5223
356849828,5223
170577468,5223
36429269,5223
211954681,5223
38743804,5223
46430486,5223
170951600,5223
30693090,5223
39568870,5223
238044479,5223
37785213,5223
181153196,5223
55089904,5223
165614901,5223
318021779,5223
327852524,5223
31018024,5223
220393302,5223
34685554,5223
39567782,5223
38761371,5223
39208783,5223
63349098,5223
250360451,5223
392044873,5223
112064054,5223
169537263,5223
110197984,5223
392164204,5223
50502108,5223
184227451,5223
105285683,5223
32449522,5223
36328555,5223
65606590,5223
32059012,5223
261087682,5223
26817264,5223
177286465,5223
183510043,5223
180741416,5223
37734394,5223
126014744,5223
31009710,5223
30631441,5223
27099468,5223
37779860,5223
39708397,5223
184236707,5223
29170086,5223
39217397,5223
250515684,5223
111094794,5223
128474759,5223
114025651,5223
363648028,5223
126193720,5223
37155683,5223
54876745,5223
156854572,5223
36572941,5223
113775546,5223
37811858,5223
125417190,5223
115002409,5223
78691641,5223
78834655,5223
38716841,5223
208064806,5223
237412348,5223
27092218,5223
50814714,5223
27845504,5223
170858044,5223
28812701,5223
36833139,5223
255786922,5223
280182205,5223
168877443,5223
36837352,5223
34957640,5223
182623991,5223
126114769,5223
36152697,5223
126528774,5223
169193635,5223
54191445,5223
92755618,5223
112689921,5223
42414402,5223
91409959,5223
28542812,5223
32389863,5223
315484417,5223
114201478,5223
327254418,5223
218162391,5223
65578939,5223
34461945,5223
30301204,5223
54102560,5223
392051631,5223
207766333,5223
50160152,5223
38367536,5223
291302644,5223
180530805,5223
87699849,5223
169178097,5223
91336091,5223
128894654,5223
292437101,5223
32679324,5223
111346156,5223
328062855,5223
182717812,5223
169074774,5223
26884631,5223
36362782,5223
180449803,5223
354596506,5223
33302627,5223
178045115,5223
31951581,5223
30742647,5223
54129703,5223
31858900,5223
318521732,5223
178259599,5223
91641328,5223
383420143,5223
171116181,5223
101962161,5223
93343040,5223
33685382,5223
126726382,5223
237505816,5223
91531615,5223
37599839,5223
32043989,5223
352596206,5223
36228455,5223
268495231,5223
29291429,5223
50636794,5223
27353542,5223
29485392,5223
324876437,5223
37165345,5223
28095434,5223
38039036,5223
260115400,5223
35775021,5223
128747840,5223
179632866,5223
181372236,5223
127722645,5223
259312217,5223
28515729,5223
105144294,5223
32481177,5223
343049306,5223
38588275,5223
91508565,5223
207555045,5223
49742991,5223
35846564,5223
39381014,5223
383625554,5223
168604561,5223
170171790,5223
30541555,5223
318555063,5223
126666346,5223
170159997,5223
126492277,5223
170001904,5223
29257689,5223
327781833,5223
92178897,5223
292079691,5223
111534128,5223
31187917,5223
165483031,5223
38233191,5223
29505206,5223
218279183,5223
78799457,5223
170093394,5223
28985391,5223
123410093,5223
53034693,5223
35237064,5223
267474974,5223
28264863,5223
31193829,5223
126130149,5223
39352364,5223
179123696,5223
128699858,5223
39520525,5223
101906405,5223
111508275,5223
28790920,5223
126348372,5223
113813886,5223
38469282,5223
112392896,5223
259705904,5223
324580328,5223
260016077,5223
354972621,5223
178209154,5223
362362135,5223
31583244,5223
34251576,5223
92895960,5223
38089155,5223
361920997,5223
113800155,5223
276928746,5223
27460108,5223
237720992,5223
280168485,5223
102345865,5223
114214741,5223
34175860,5223
328303718,5223
33933633,5223
218472260,5223
34411720,5223
282266813,5223
168939939,5223
111342491,5223
282565070,5223
39095223,5223
327058382,5223
38065882,5223
101595134,5223
37738178,5223
37960946,5223
211276061,5223
327531801,5223
355515941,5223
30143494,5223
51066100,5223
38896273,5223
276890629,5223
168974752,5223
29533745,5223
39685406,5223
29297576,5223
111473886,5223
238053458,5223
183884962,5223
37912348,5223
36543586,5223
179360708,5223
272799683,5223
66036514,5223
31118352,5223
27955906,5223
31788478,5223
165296329,5223
93394668,5223
35886294,5223
39176129,5223
28474390,5223
327552038,5223
126306292,5223
42442649,5223
179876764,5223
30390792,5223
37342234,5223
171028460,5223
30411098,5223
27752717,5223
34462023,5223
207558356,5223
39676547,5223
54094551,5223
32768915,5223
170493762,5223
92291334,5223
32722769,5223
113919843,5223
352486923,5223
30911515,5223
54887547,5223
168747541,5223
207983110,5223
66099265,5223
250742027,5223
178136131,5223
250703855,5223
91542981,5223
37606588,5223
184221718,5223
38996821,5223
40102728,5223
327654164,5223
31502178,5223
29857438,5223
101512260,5223
54783241,5223
126808377,5223
34826192,5223
237748570,5223
38040821,5223
111510713,5223
32276664,5223
38341221,5223
39127210,5223
238125346,5223
208670056,5223
34068781,5223
128829411,5223
177320144,5223
202055708,5223
30385882,5223
250603482,5223
36077995,5223
38000676,5223
39358203,5223
169908991,5223
169393034,5223
41730439,5223
183822367,5223
30244188,5223
37142745,5223
106044870,5223
37873999,5223
39589462,5223
34642816,5223
93358627,5223
392352315,5223
260097498,5223
37168633,5223
267496371,5223
38582485,5223
179788854,5223
102131793,5223
169926150,5223
26867885,5223
169838405,5223
361461341,5223
54640847,5223
173705657,5223
181130861,5223
29649983,5223
158608160,5223
278180964,5223
28668468,5223
165682940,5223
169461405,5223
37996995,5223
169175946,5223
170895125,5223
291621707,5223
220381056,5223
39285803,5223
32755513,5223
105567609,5223
39131451,5223
169161788,5223
126802161,5223
211077363,5223
29727388,5223
111236699,5223
27665311,5223
30305359,5223
207841414,5223
37241264,5223
29514453,5223
33412713,5223
180535587,5223
33006719,5223
31632986,5223
27188644,5223
126713040,5223
50120332,5223
169001236,5223
32416176,5223
37942581,5223
114277471,5223
165642852,5223
28058109,5223
50252630,5223
110463074,5223
126102873,5223
35159285,5223
105239675,5223
278285013,5223
28865133,5223
169671326,5223
28571764,5223
110790585,5223
177722407,5223
392074727,5223
317853925,5223
37827431,5223
268455604,5223
169074582,5223
39543602,5223
39533671,5223
33995362,5223
112058266,5223
261198339,5223
29299584,5223
33540685,5223
38223549,5223
27544040,5223
102284108,5223
78569813,5223
36917993,5223
39263188,5223
179937351,5223
250367697,5223
28127524,5223
55040948,5223
169387286,5223
33306330,5223
30380643,5223
165507151,5223
211258347,5223
211662391,5223
171163605,5223
36103833,5223
280422004,5223
65502512,5223
169525611,5223
31121391,5223
30521865,5223
105760944,5223
39449178,5223
38831764,5223
34570506,5223
92764956,5223
31790697,5223
29869510,5223
30680101,5223
278369416,5223
169114318,5223
38852376,5223
29948899,5223
31013407,5223
33867716,5223
177832458,5223
169216661,5223
291958009,5223
257158065,5223
66266894,5223
36756713,5223
26958512,5223
102284087,5223
170729871,5223
170000638,5223
30201387,5223
39032445,5223
29424661,5223
37420497,5223
38724411,5223
33218259,5223
362169020,5223
38987478,5223
38004912,5223
29870766,5223
169508560,5223
93031267,5223
37184699,5223
39391859,5223
55025051,5223
29578096,5223
381288326,5223
50918267,5223
34107518,5223
37134816,5223
170638190,5223
362283625,5223
27034217,5223
176123861,5223
28708957,5223
179271890,5223
172036856,5223
54470631,5223
34715183,5223
113510315,5223
34015369,5223
37015413,5223
126459570,5223
127713514,5223
92101128,5223
26898993,5223
180885557,5223
37915509,5223
169308703,5223
91128010,5223
31058959,5223
352898180,5223
31550261,5223
327601752,5223
27038837,5223
29519577,5223
384240989,5223
28455710,5223
38907990,5223
32284332,5223
35734908,5223
36113944,5223
38627176,5223
238552773,5223
110986051,5223
165528541,5223
29780537,5223
27472466,5223
200605671,5223
362014323,5223
129087908,5223
202432970,5223
391950172,5223
65502141,5223
187306630,5223
179769596,5223
91588930,5223
39097077,5223
34769205,5223
218633460,5223
28736587,5223
250548203,5223
280230917,5223
171023729,5223
170296099,5223
27889594,5223
37805679,5223
180747934,5223
110373974,5223
27681114,5223
33103019,5223
34043550,5223
35737083,5223
30681585,5223
180448840,5223
110949371,5223
34447178,5223
34074691,5223
163881568,5223
169880553,5223
173708616,5223
35225214,5223
126596022,5223
54180928,5223
29481162,5223
237600029,5223
211368934,5223
126896010,5223
31121943,5223
218224785,5223
291660026,5223
33727349,5223
30390778,5223
93029280,5223
114729549,5223
31125250,5223
354623179,5223
259656990,5223
33040895,5223
92334523,5223
328253227,5223
35686176,5223
169272227,5223
278419232,5223
36170341,5223
37192589,5223
211668889,5223
218659702,5223
280302928,5223
91602252,5223
256702291,5223
180458853,5223
39262829,5223
39005962,5223
36876730,5223
37059922,5223
277970182,5223
27291365,5223
35232563,5223
179454927,5223
327469603,5223
260807669,5223
327557145,5223
169563789,5223
218917527,5223
28838798,5223
66144561,5223
91381905,5223
180394301,5223
34591810,5223
27584063,5223
126118603,5223
291885210,5223
255951926,5223
37622350,5223
26491255,5223
92342067,5223
29026353,5223
355180608,5223
178268691,5223
208142580,5223
114751168,5223
218166757,5223
29885777,5223
29848075,5223
168937880,5223
50965842,5223
110470747,5223
87993067,5223
37493893,5223
218400208,5223
218216020,5223
200879372,5223
38721378,5223
91831454,5223
66181867,5223
315353674,5223
54330017,5223
126110564,5223
35431283,5223
54106782,5223
34198058,5223
92702353,5223
93097616,5223
383495655,5223
169713953,5223
32734757,5223
35811468,5223
183420170,5223
38317709,5223
102410231,5223
27959356,5223
33945812,5223
66147832,5223
32748102,5223
54190314,5223
361559198,5223
30489566,5223
27465247,5223
33872595,5223
354488998,5223
354877786,5223
28973995,5223
35530708,5223
384281858,5223
179891546,5223
383917172,5223
29207821,5223
27283360,5223
181189532,5223
169991910,5223
170385273,5223
326941984,5223
169289129,5223
39273633,5223
34301286,5223
128397623,5223
91681087,5223
53218203,5223
36729877,5223
32357578,5223
31610826,5223
54935537,5223
38955657,5223
101761855,5223
105095478,5223
282013409,5223
292230469,5223
66037442,5223
37337303,5223
128033685,5223
170207573,5223
238159741,5223
104832988,5223
26714062,5223
114671229,5223
34945474,5223
37501970,5223
114474427,5223
327820428,5223
170917155,5223
54111742,5223
327357340,5223
38466103,5223
37812564,5223
101807306,5223
182392746,5223
260949133,5223
27029751,5223
238367771,5223
218212823,5223
36113579,5223
30623807,5223
36771930,5223
38682266,5223
261082853,5223
352805994,5223
237436119,5223
259689452,5223
114634556,5223
33710149,5223
29579208,5223
92909879,5223
259568817,5223
169255438,5223
27862143,5223
259489026,5223
38404490,5223
28452485,5223
183869294,5223
351454141,5223
209042288,5223
27592432,5223
110365888,5223
165600819,5223
180453166,5223
78780855,5223
37097978,5223
37482284,5223
354370169,5223
30911806,5223
35660835,5223
39685584,5223
114052534,5223
218985170,5223
179291710,5223
28873050,5223
351607327,5223
126460272,5223
104814253,5223
384254460,5223
49509090,5223
29839504,5223
113946790,5223
291970857,5223
170788337,5223
33855020,5223
182150463,5223
30725515,5223
392908057,5223
125979884,5223
111127855,5223
125989541,5223
29799505,5223
28280571,5223
220196482,5223
39643103,5223
211729412,5223
37535410,5223
29055167,5223
39370048,5223
29155513,5223
184098534,5223
220468253,5223
354473600,5223
202561671,5223
110996394,5223
165678369,5223
38238317,5223
202529763,5223
55111704,5223
93073220,5223
38462827,5223
238443175,5223
360911091,5223
30010523,5223
66363074,5223
32945498,5223
27024184,5223
26917561,5223
35632333,5223
37515548,5223
276933429,5223
218376009,5223
183668605,5223
180546276,5223
65646717,5223
35233169,5223
207461169,5223
170914439,5223
29773743,5223
327825291,5223
361079576,5223
31192913,5223
129190796,5223
31870252,5223
50278427,5223
184244510,5223
39642207,5223
32690356,5223
31774076,5223
50563448,5223
211280598,5223
32206323,5223
128949008,5223
279725477,5223
110633445,5223
237830021,5223
178147950,5223
38935288,5223
91670199,5223
32259640,5223
183568456,5223
169186897,5223
38336302,5223
91516682,5223
180873655,5223
29977763,5223
126162081,5223
29354721,5223
272794133,5223
38011365,5223
126200867,5223
37234260,5223
360916999,5223
35239363,5223
327418748,5223
27417379,5223
27608368,5223
28547940,5223
126495796,5223
183629316,5223
114557114,5223
178224864,5223
363133830,5223
101511616,5223
37483850,5223
39117510,5223
291827425,5223
37265859,5223
35057300,5223
114481589,5223
39121602,5223
327807479,5223
31973703,5223
280063021,5223
37214775,5223
32535170,5223
291989209,5223
123582260,5223
291263727,5223
184098145,5223
35749885,5223
39041538,5223
260062108,5223
28698893,5223
126491268,5223
180415405,5223
34979551,5223
111461335,5223
114204661,5223
183550352,5223
42506073,5223
34078889,5223
31694564,5223
38126748,5223
91289908,5223
327916296,5223
211480741,5223
170614356,5223
278314313,5223
65644243,5223
27921585,5223
39662218,5223
63353295,5223
179795992,5223
32831418,5223
33332308,5223
180465111,5223
104959942,5223
34122984,5223
50583684,5223
32756311,5223
30120909,5223
26972108,5223
237739288,5223
35745070,5223
324006391,5223
101956485,5223
170310928,5223
362274704,5223
32555475,5223
212138374,5223
39577991,5223
38062430,5223
31613278,5223
32912928,5223
28017082,5223
32737210,5223
102126623,5223
292175940,5223
170575570,5223
105086223,5223
177782491,5223
33937519,5223
66089594,5223
34097754,5223
92358513,5223
37772539,5223
327502711,5223
265792612,5223
28917939,5223
54486791,5223
30245949,5223
180418304,5223
208272282,5223
31069225,5223
282364867,5223
34676507,5223
26790408,5223
38903838,5223
261213139,5223
186058853,5223
50939925,5223
126423619,5223
238115628,5223
27479278,5223
128870973,5223
42415710,5223
200920350,5223
168184415,5223
30474666,5223
170917695,5223
54103595,5223
31938805,5223
168725263,5223
352490680,5223
32147851,5223
165648258,5223
237462536,5223
27294345,5223
112475473,5223
218129823,5223
38652591,5223
30141475,5223
93351718,5223
66046084,5223
39660484,5223
327111914,5223
36738827,5223
31569432,5223
37961712,5223
180030626,5223
384262201,5223
179959091,5223
250657164,5223
35572287,5223
353636954,5223
327020309,5223
36884148,5223
181943437,5223
31746991,5223
110719255,5223
32378443,5223
29917387,5223
32603354,5223
29220444,5223
115025190,5223
26715762,5223
26480759,5223
39057971,5223
200974701,5223
32530460,5223
36976121,5223
110539888,5223
38077857,5223
250527218,5223
54176059,5223
28139731,5223
37883955,5223
211457138,5223
52311127,5223
180051499,5223
111049044,5223
280378159,5223
36798589,5223
112154296,5223
349351412,5223
361498763,5223
126450189,5223
28869418,5223
393685178,5223
34723728,5223
237382952,5223
361611956,5223
28696380,5223
93095891,5223
278872067,5223
165716679,5223
277978758,5223
276870418,5223
38691600,5223
209007567,5223
38800347,5223
34077656,5223
37173510,5223
34609586,5223
34171095,5223
278574565,5223
171005142,5223
101640179,5223
315554419,5223
54507761,5223
169226977,5223
91334581,5223
268367705,5223
37899835,5223
78687555,5223
29412907,5223
220428813,5223
91729026,5223
32422393,5223
177246011,5223
38586018,5223
32524201,5223
30245907,5223
30214461,5223
218858184,5223
38518846,5223
127054735,5223
113074013,5223
267588438,5223
102113918,5223
92728455,5223
362172261,5223
218629038,5223
38976271,5223
282089471,5223
356170481,5223
180009898,5223
34048525,5223
112756523,5223
126227412,5223
42735623,5223
178163833,5223
35482630,5223
165628472,5223
180848371,5223
32514339,5223
355376217,5223
202498607,5223
207877759,5223
263629554,5223
111548595,5223
183228644,5223
47163832,5223
33211015,5223
180527670,5223
327167682,5223
30301867,5223
361989325,5223
114951630,5223
170072422,5223
393135200,5223
32132302,5223
28791736,5223
35148218,5223
33555072,5223
39087337,5223
170128504,5223
110169243,5223
168972178,5223
384288453,5223
101848047,5223
32625865,5223
261126972,5223
101862666,5223
102237115,5223
394458148,5223
36370741,5223
29979972,5223
29446746,5223
37265393,5223
129373082,5223
207242332,5223
182215910,5223
27170788,5223
122663706,5223
360907007,5223
66382461,5223
169652702,5223
169500269,5223
35668017,5223
37359655,5223
113736879,5223
125964731,5223
237595506,5223
255661257,5223
36233510,5223
353499748,5223
354399018,5223
30405236,5223
262629655,5223
126315226,5223
92952547,5223
51058952,5223
29853339,5223
32322891,5223
35639689,5223
29014139,5223
38104884,5223
211570221,5223
237898377,5223
54131954,5223
259728816,5223
238553407,5223
169296790,5223
315350044,5223
